Mod:Item:MetaData, Localized Name
randomthings:stainedbrick:2, 品红色染色砖块
randomthings:stainedbrick:3, 淡蓝色染色砖块
randomthings:stainedbrick:4, 黄色染色砖块
randomthings:stainedbrick:5, 黄绿色染色砖块
randomthings:stainedbrick:6, 粉红色染色砖块
randomthings:stainedbrick:7, 灰色染色砖块
randomthings:stainedbrick:8, 淡灰色染色砖块
randomthings:stainedbrick:9, 青色染色砖块
randomthings:stainedbrick:10, 紫色染色砖块
randomthings:stainedbrick:11, 蓝色染色砖块
randomthings:stainedbrick:12, 棕色染色砖块
randomthings:stainedbrick:13, 绿色染色砖块
randomthings:stainedbrick:14, 红色染色砖块
randomthings:stainedbrick:15, 黑色染色砖块
randomthings:luminousstainedbrick:0, 荧光白色染色砖块
randomthings:luminousstainedbrick:1, 荧光橙色染色砖块
randomthings:luminousstainedbrick:2, 荧光品红色染色砖块
randomthings:luminousstainedbrick:3, 荧光淡蓝色染色砖块
randomthings:luminousstainedbrick:4, 荧光黄色染色砖块
randomthings:luminousstainedbrick:5, 荧光黄绿色染色砖块
randomthings:luminousstainedbrick:6, 荧光粉红色染色砖块
randomthings:luminousstainedbrick:7, 荧光灰色染色砖块
randomthings:luminousstainedbrick:8, 荧光淡灰色染色砖块
randomthings:luminousstainedbrick:9, 荧光青色染色砖块
randomthings:luminousstainedbrick:10, 荧光紫色染色砖块
randomthings:luminousstainedbrick:11, 荧光蓝色染色砖块
randomthings:luminousstainedbrick:12, 荧光棕色染色砖块
randomthings:luminousstainedbrick:13, 荧光绿色染色砖块
randomthings:luminousstainedbrick:14, 荧光红色染色砖块
randomthings:luminousstainedbrick:15, 荧光黑色染色砖块
randomthings:plate_redirector, 重定向式运输板
randomthings:plate_filteredredirector, 重定向式运输板（过滤）
randomthings:plate_redstone, 红石控制运输板
randomthings:plate_corrector, 校准式运输板
randomthings:plate_itemsealer, 密封式运输板（物品）
randomthings:plate_itemrejuvenator, 物品重置运输板
randomthings:plate_accelerator, 加速式运输板
randomthings:plate_accelerator_directional, 定向加速式运输板
randomthings:plate_bouncy, 弹性运输板
randomthings:plate_collection, 收集式运输板
randomthings:plate_extraction, 抽取式运输板
randomthings:stableenderpearl, 稳态末影珍珠
randomthings:biomecrystal, 生物群系水晶
randomthings:positionfilter, 方位过滤器
randomthings:summoningpendulum, 召唤师灵摆
randomthings:beans:0, 豆子
randomthings:beans:1, 次级魔豆
randomthings:beans:2, 魔豆
randomthings:beanstew, 豆汤
randomthings:redstonetool, 红石工具
randomthings:waterwalkingboots, 水上漫步者之靴
randomthings:dungeonchestgenerator, 战利品生成器
randomthings:lavacharm, 熔岩魔符
randomthings:lavawader, 熔岩魔靴
randomthings:obsidianskull, 黑曜石头颅
randomthings:obsidianskullring, 黑曜石头颅指环
randomthings:obsidianwaterwalkingboots, 水上漫步者之靴（黑曜石）
randomthings:magichood, 魔法风帽
randomthings:imbue:0, 火焰灌注药水
randomthings:imbue:1, 毒液灌注药水
randomthings:imbue:2, 经验灌注药水
randomthings:imbue:3, 凋零灌注药水
randomthings:bottleofair, 瓶装空气
randomthings:rezstone, 血石
randomthings:enderletter, 末影邮件
randomthings:entityfilter, 实体过滤器
randomthings:ingredient:0, 纤毛孢子
randomthings:ingredient:1, 恶魔之泪
randomthings:ingredient:2, 灵气
randomthings:ingredient:3, 通灵之铁
randomthings:ingredient:4, 生物群系传感器
randomthings:ingredient:5, 荧光粉
randomthings:ingredient:6, 超级滑滑剂
randomthings:ingredient:7, 飞路粉
randomthings:ingredient:8, 运输板基板
randomthings:ingredient:9, 华丽的绿宝石
randomthings:ingredient:10, 莲花
randomthings:ingredient:11, 金蛋
randomthings:ingredient:12, 通灵线
randomthings:ingredient:13, 熄光粉
randomthings:itemfilter, 物品过滤器
randomthings:redstoneactivator, 红石触发器
randomthings:redstoneremote, 远程红石触发器
randomthings:goldencompass, 黄金指南针
randomthings:blazeandsteel, 灼炎打火石
randomthings:runepattern, 符文图纸
randomthings:superlubricentboots, 超级滑滑靴
randomthings:floosign, 飞路告示牌
randomthings:idcard, 身份证
randomthings:emeraldcompass, 绿宝石指南针
randomthings:flootoken, 飞路令牌
randomthings:portkey, 传送钥匙
randomthings:lotusseeds, 莲子
randomthings:soundpattern, 声音模块
randomthings:soundrecorder, 录音机
randomthings:portablesounddampener, 便携式隔音器
randomthings:escaperope, 逃生绳
randomthings:weatheregg:0, 天气胶囊<晴天>
randomthings:weatheregg:1, 天气胶囊<雨天>
randomthings:weatheregg:2, 天气胶囊<雷暴>
randomthings:enderbucket, 末影桶
randomthings:reinforcedenderbucket, 强化末影桶
randomthings:chunkanalyzer, 区块分析器
randomthings:floopouch, 飞路粉袋
randomthings:timeinabottle, 时间之瓶
randomthings:spectreilluminator, 通灵光源
randomthings:spectrecharger:0, 通灵充能器
randomthings:spectrecharger:1, 红石通灵充能器
randomthings:spectrecharger:2, 末影通灵充能器
randomthings:spectrecharger:3, 创世纪通灵充能器
randomthings:eclipsedclock, 月蚀计
randomthings:grassseeds:0, 草籽
randomthings:grassseeds:1, 白色草籽
randomthings:grassseeds:2, 橙色草籽
randomthings:grassseeds:3, 品红色草籽
randomthings:grassseeds:4, 淡蓝色草籽
randomthings:grassseeds:5, 黄色草籽
randomthings:grassseeds:6, 黄绿色草籽
randomthings:grassseeds:7, 粉红色草籽
randomthings:grassseeds:8, 灰色草籽
randomthings:grassseeds:9, 淡灰色草籽
randomthings:grassseeds:10, 青色草籽
randomthings:grassseeds:11, 紫色草籽
randomthings:grassseeds:12, 蓝色草籽
randomthings:grassseeds:13, 棕色草籽
randomthings:grassseeds:14, 绿色草籽
randomthings:grassseeds:15, 红色草籽
randomthings:grassseeds:16, 黑色草籽
randomthings:spectrekey, 通灵之钥
randomthings:spectreanchor, 通灵锚
randomthings:spectresword, 通灵之剑
randomthings:spectrepickaxe, 通灵之镐
randomthings:spectreaxe, 通灵之斧
randomthings:spectreshovel, 通灵之锹
randomthings:runedust:0, 白色符文粉
randomthings:runedust:1, 橙色符文粉
randomthings:runedust:2, 品红色符文粉
randomthings:runedust:3, 淡蓝色符文粉
randomthings:runedust:4, 黄色符文粉
randomthings:runedust:5, 黄绿色符文粉
randomthings:runedust:6, 粉红色符文粉
randomthings:runedust:7, 灰色符文粉
randomthings:runedust:8, 淡灰色符文粉
randomthings:runedust:9, 青色符文粉
randomthings:runedust:10, 紫色符文粉
randomthings:runedust:11, 蓝色符文粉
randomthings:runedust:12, 棕色符文粉
randomthings:runedust:13, 绿色符文粉
randomthings:runedust:14, 红色符文粉
randomthings:runedust:15, 黑色符文粉
lootgames:dungeon_bricks:0, 地牢围墙
lootgames:dungeon_bricks:1, 地牢天花板
lootgames:dungeon_bricks:2, 地牢地板
lootgames:dungeon_bricks:3, 龟裂的地牢围墙
lootgames:dungeon_bricks:4, 龟裂的地牢天花板
lootgames:dungeon_bricks:5, 龟裂的地牢地板
lootgames:dungeon_bricks:6, 地牢地板屏障
lootgames:dungeon_lamp:0, 地牢灯
lootgames:dungeon_lamp:1, 损坏的地牢灯
lootgames:puzzle_master, 解谜大师
lootgames:gol_master, 光彩游戏
lootgames:ms_activator, 扫雷
lostmagic:purifying_shovel, 净化之锹
lostmagic:ring_nutrition, 营养指环
lostmagic:scribe_blood, 血腥抄录用具
projectred-core:resource_item:0, 电路板
projectred-core:resource_item:1, 导电板
projectred-core:resource_item:2, 线路板
projectred-core:resource_item:3, 集束板
projectred-core:resource_item:4, 底板
projectred-core:resource_item:10, 阳极
projectred-core:resource_item:11, 阴极
projectred-core:resource_item:12, 指针
projectred-core:resource_item:20, 硅芯片
projectred-core:resource_item:21, 充能硅芯片
projectred-core:resource_item:100, 铜锭
projectred-core:resource_item:101, 锡锭
projectred-core:resource_item:102, 银锭
projectred-core:resource_item:103, 红色合金锭
projectred-core:resource_item:104, 蓝石合金锭
projectred-core:resource_item:105, 蓝石粉
projectred-core:resource_item:200, 红宝石
projectred-core:resource_item:201, 蓝宝石
projectred-core:resource_item:202, 橄榄石
projectred-core:resource_item:250, 沙煤混合物
projectred-core:resource_item:251, 红铁混合物
projectred-core:resource_item:252, 蓝石铁化合物
projectred-core:resource_item:300, 硅晶锭
projectred-core:resource_item:301, 硅
projectred-core:resource_item:310, 红硅混合物
projectred-core:resource_item:311, 荧硅混合物
projectred-core:resource_item:312, 蓝石硅化合物
projectred-core:resource_item:320, 浸渍硅
projectred-core:resource_item:341, 充能硅
projectred-core:resource_item:342, 蓝石硅
projectred-core:resource_item:400, 铜制线圈
projectred-core:resource_item:401, 铁制线圈
projectred-core:resource_item:402, 金制线圈
projectred-core:resource_item:410, 马达
projectred-core:resource_item:420, 布匹
projectred-core:resource_item:421, 帆布
projectred-core:resource_item:500, 白色荧光粉
projectred-core:resource_item:501, 橙色荧光粉
projectred-core:resource_item:502, 品红色荧光粉
projectred-core:resource_item:503, 淡蓝色荧光粉
projectred-core:resource_item:504, 黄色荧光粉
projectred-core:resource_item:505, 黄绿色荧光粉
projectred-core:resource_item:506, 粉红色荧光粉
projectred-core:resource_item:507, 灰色荧光粉
projectred-core:resource_item:508, 淡灰色荧光粉
projectred-core:resource_item:509, 青色荧光粉
projectred-core:resource_item:510, 紫色荧光粉
projectred-core:resource_item:511, 蓝色荧光粉
projectred-core:resource_item:512, 棕色荧光粉
projectred-core:resource_item:513, 绿色荧光粉
projectred-core:resource_item:514, 红色荧光粉
projectred-core:resource_item:515, 黑色荧光粉
projectred-core:resource_item:600, 空逻辑路由芯片
projectred-core:drawplate, 起模板
projectred-core:screwdriver, 螺丝刀
projectred-core:multimeter, 调线工具
redstonearsenal:storage:0, 红石琥珀金块
redstonearsenal:storage:1, 红石水晶块
redstonearsenal:material:0, 红石琥珀金粉末
redstonearsenal:material:32, 红石琥珀金锭
redstonearsenal:material:64, 红石琥珀金粒
redstonearsenal:material:96, 红石琥珀金齿轮
redstonearsenal:material:128, 红石琥珀金板
redstonearsenal:material:160, 红石水晶
redstonearsenal:material:192, 黑曜石手柄
redstonearsenal:material:193, 充能黑曜石手柄
redstonearsenal:material:224, 红石护甲防护板
redstonearsenal:util.quiver_flux, 红石充能箭袋
redstonearsenal:armor.helmet_flux, 红石充能头盔
redstonearsenal:armor.plate_flux, 红石充能胸甲
redstonearsenal:armor.legs_flux, 红石充能护腿
redstonearsenal:armor.boots_flux, 红石充能靴子
redstonearsenal:tool.wrench_flux, 红石充能新月锤
redstonearsenal:tool.battlewrench_flux, 红石充能战锤
redstonearsenal:tool.sword_flux, 红石充能剑
redstonearsenal:tool.shovel_flux, 红石充能锹
redstonearsenal:tool.pickaxe_flux, 红石充能镐
redstonearsenal:tool.axe_flux, 红石充能斧
redstonearsenal:tool.bow_flux, 红石充能弓
redstonearsenal:tool.fishing_rod_flux, 红石充能鱼竿
redstonearsenal:tool.sickle_flux, 红石充能镰刀
redstonearsenal:tool.hammer_flux, 红石充能锤
redstonearsenal:tool.excavator_flux, 红石充能开掘铲
redstonearsenal:tool.shield_flux, 红石充能盾牌
redstonerepository:storage:0, Gelid Enderium Block
redstonerepository:storage:1, Gelid Crystal Block
redstonerepository:material:0, 极寒末影粉
redstonerepository:material:1, 极寒末影锭
redstonerepository:material:2, 极寒末影粒
redstonerepository:material:3, 极寒末影齿轮
redstonerepository:material:4, 极寒末影板
redstonerepository:material:5, Gelid Crystal
redstonerepository:material:6, Gelid Obsidian Rod
redstonerepository:material:7, 极寒护甲防护板
redstonerepository:material:8, 充能红石线
redstonerepository:material:9, Gelid Enderium Coin
redstonerepository:util.quiver_gelid, Gelid Flux-Infused Quiver
redstonerepository:armor.helmet_gelid, Enderium Flux Helmet
redstonerepository:armor.chestplategelid, Enderium Flux Chestplate
redstonerepository:armor.leggings_gelid, Enderium Flux Leggings
redstonerepository:armor.boots_gelid, Enderium Flux Boots
redstonerepository:tool.battlewrench_gelid, Gelid Enderium Battle-Wrench
redstonerepository:tool.sword_gelid, Gelid Enderium Sword
redstonerepository:tool.shovel_gelid, Gelid Enderium Shovel
redstonerepository:tool.pickaxe_gelid, Gelid Enderium Pickaxe
redstonerepository:tool.axe_gelid, Gelid Enderium Axe
redstonerepository:tool.sickle_gelid, Gelid Enderium Sickle
redstonerepository:tool.bow_gelid, Gelid Enderium Bow
redstonerepository:tool.shield_gelid, Gelid Enderium Shield
redstonerepository:tool.hammer_gelid, Gelid Enderium Hammer
redstonerepository:tool.excavator_gelid, Gelid Enderium Excavator
redstonerepository:tool.fishing_rod_gelid, Gelid Enderium Fishing Rod
redstonerepository:tool.wrench_gelid, Gelid Enderium OmniWrench
redstonerepository:util.capacitor_gelid:0, Gelid Flux Capacitor Amulet
redstonerepository:util.capacitor_gelid:0, Gelid Flux Capacitor Amulet
redstonerepository:util.feeder, Endoscopic Gastrostomizer
redstonerepository:util.ring_base, Gelid Enderium Ring
redstonerepository:util.ring_effect, Alchemical Stasis Ring
redstonerepository:util.ring_mining, Destructive Stabilization Ring
thermaldynamics:duct_0:0, 铅石能量管道
thermaldynamics:duct_0:1, 硬化能量管道
thermaldynamics:duct_0:2, 红石能量管道
thermaldynamics:duct_0:3, 信素能量管道
thermaldynamics:duct_0:4, 谐振能量管道
thermaldynamics:duct_0:5, 凛冰固化能量管道
thermaldynamics:duct_0:6, 红石能量管道（空）
thermaldynamics:duct_0:7, 信素能量管道（空）
thermaldynamics:duct_0:8, 谐振能量管道（空）
thermaldynamics:duct_0:9, 凛冰固化能量管道（空）
thermaldynamics:duct_16:0, 约束流体管道
thermaldynamics:duct_16:1, 不透明约束流体管道
thermaldynamics:duct_16:2, 硬化流体管道
thermaldynamics:duct_16:3, 不透明硬化流体管道
thermaldynamics:duct_16:4, 信素流体管道
thermaldynamics:duct_16:5, 不透明信素流体管道
thermaldynamics:duct_16:6, 极速层流流体管道
thermaldynamics:duct_16:7, 不透明极速层流流体管道
thermaldynamics:duct_32:0, 真空基础物品管道
thermaldynamics:duct_32:0, 致密基础物品管道
thermaldynamics:duct_32:0, 基础物品管道
thermaldynamics:duct_32:1, 真空不透明基础物品管道
thermaldynamics:duct_32:1, 致密不透明基础物品管道
thermaldynamics:duct_32:1, 不透明基础物品管道
thermaldynamics:duct_32:2, 真空动能物品管道
thermaldynamics:duct_32:2, 致密动能物品管道
thermaldynamics:duct_32:2, 动能物品管道
thermaldynamics:duct_32:3, 真空不透明动能物品管道
thermaldynamics:duct_32:3, 致密不透明动能物品管道
thermaldynamics:duct_32:3, 不透明动能物品管道
thermaldynamics:duct_32:4, 真空信素物品管道
thermaldynamics:duct_32:4, 致密信素物品管道
thermaldynamics:duct_32:4, 信素物品管道
thermaldynamics:duct_32:5, 真空不透明信素物品管道
thermaldynamics:duct_32:5, 致密不透明信素物品管道
thermaldynamics:duct_32:5, 不透明信素物品管道
thermaldynamics:duct_32:6, 真空信素推进物品管道
thermaldynamics:duct_32:6, 致密信素推进物品管道
thermaldynamics:duct_32:6, 信素推进物品管道
thermaldynamics:duct_32:7, 真空不透明信素推进物品管道
thermaldynamics:duct_32:7, 致密不透明信素推进物品管道
thermaldynamics:duct_32:7, 不透明信素推进物品管道
thermaldynamics:duct_48:0, 结构管道
thermaldynamics:duct_64:0, 旅行管道
thermaldynamics:duct_64:1, 远程旅行管道
thermaldynamics:duct_64:2, 远程连接旅行管道
thermaldynamics:duct_64:3, 旅行管道（未处理）
thermaldynamics:servo:0, 伺服器
thermaldynamics:servo:1, 硬化伺服器
thermaldynamics:servo:2, 强化伺服器
thermaldynamics:servo:3, 信素伺服器
thermaldynamics:servo:4, 谐振伺服器
thermaldynamics:filter:0, 过滤器
thermaldynamics:filter:1, 硬化过滤器
thermaldynamics:filter:2, 强化过滤器
thermaldynamics:filter:3, 信素过滤器
thermaldynamics:filter:4, 谐振过滤器
thermaldynamics:retriever:0, 检索器
thermaldynamics:retriever:1, 硬化检索器
thermaldynamics:retriever:2, 强化检索器
